R_Fighter,R_Total_Fights,R_Win_Percentage,R_Method_1_prev,R_Rounds_1_prev,R_Winner_1_prev,R_Prev_Fight_days,B_Fighter,B_Total_Fights,B_Win_Percentage,B_Method_1_prev,B_Rounds_1_prev,B_Winner_1_prev,B_Prev_Fight_days,Win_Method,Winner
Hank Weiss,45,0.6,Split Decision,3,True,92,Iisaisa  Tuiaki,1,1.0,Split Decision,3,True,1316,Submission,1.0
Hank Weiss,28,0.7142857142857143,Submission,3,False,7,Justin Ellison,2,0.5,Submission,1,True,861,Submission,0.0
Hank Weiss,22,0.7727272727272727,Submission,2,True,35,Ma'afu Fosita,2,0.5,Submission,3,True,371,Submission,1.0
Hank Weiss,16,0.8125,TKO,1,True,91,Eric Dahlberg,1,0.0,KO,1,False,1176,Submission,0.0
Hank Weiss,6,0.8333333333333334,KO,1,False,35,Nate Tayborn,1,0.0,Submission,1,False,28,Submission,1.0
Alex Morono,24,0.7916666666666666,Split Decision,3,True,119,Kalinn Williams,5,0.8,Split Decision,3,True,73,KO,0.0
Alex Morono,19,0.7894736842105263,No Contest,2,False,230,Keita Nakamura,22,0.7272727272727273,Split Decision,3,False,356,Split Decision,0.0
Alex Morono,17,0.8235294117647058,Split Decision,3,True,350,James Moontasri,4,0.5,KO/TKO,1,True,399,Split Decision,1.0
Alex Morono,15,0.8,KO,3,True,98,Derrick Krantz,13,0.38461538461538464,KO,3,True,140,Submission,1.0
Alex Morono,13,0.7692307692307693,Submission,1,True,133,Marcus Andrusia,4,0.5,Split Decision,3,False,125,TKO,1.0
Alex Morono,11,0.7272727272727273,TKO,1,False,133,Larry Hopkins,7,0.2857142857142857,Split Decision,3,False,860,TKO,1.0
Alex Morono,9,0.7777777777777778,Split Decision,3,False,133,Rashid Abdullah,4,0.5,TKO,3,True,42,Disqualification,1.0
Alex Morono,3,1.0,Submission,1,True,58,Mark Garcia,3,0.3333333333333333,TKO,2,True,196,Submission,1.0
Alex Morono,23,0.782608695652174,TKO,1,True,217,Max Griffin,18,0.8333333333333334,Split Decision,3,True,182,Split Decision,1.0
Alex Morono,20,0.75,Split Decision,3,False,428,Kenan Song,3,0.3333333333333333,KO,1,True,364,Split Decision,1.0
Alex Morono,18,0.8333333333333334,Split Decision,3,True,49,Niko Price,1,1.0,TKO,2,True,729,No Contest,0.0
Alex Morono,16,0.8125,Submission,1,True,29,Kyle Noke,33,0.7575757575757576,TKO,1,True,49,Split Decision,1.0
Alex Morono,14,0.7857142857142857,TKO,1,True,63,Valdir Araujo,8,0.5,TKO,3,False,587,KO,1.0
Alex Morono,12,0.75,TKO,1,True,112,Rashid Abdullah,5,0.4,Disqualification,3,False,336,Submission,1.0
Alex Morono,10,0.8,Disqualification,3,True,91,Diego Henrique da Silva,1,0.0,Split Decision,3,False,13,TKO,0.0
Alex Morono,8,0.875,Submission,1,True,245,Rob Wood,1,1.0,Submission,2,True,125,Split Decision,0.0
Michel Prazeres,22,0.9545454545454546,Submission,1,True,434,Zak Cummings,15,0.9333333333333333,Submission,1,True,399,Split Decision,1.0
Michel Prazeres,20,0.95,Decision - Unanimous,3,True,63,Gilbert Burns,9,1.0,Submission,3,True,553,Split Decision,1.0
Michel Prazeres,17,0.9411764705882353,Split Decision,3,False,917,Valmir Lazaro,5,0.6,Decision - Split,3,True,266,Split Decision,1.0
Michel Prazeres,16,1.0,Split Decision,3,True,350,Paulo Thiago,14,0.8571428571428571,KO,1,False,399,Split Decision,0.0
Michel Prazeres,10,1.0,Split Decision,3,True,30,Valter Roberto de Menezes,7,0.5714285714285714,Submission,2,True,35,Split Decision,1.0
Michel Prazeres,6,1.0,Submission,1,True,385,Jose de Arimateia Mesquita dos Santos,5,0.6,Submission,1,False,238,Split Decision,1.0
Michel Prazeres,15,1.0,Submission,1,True,63,Leandro    Silva,24,0.75,Split Decision,3,True,20,Split Decision,1.0
Michel Prazeres,9,1.0,Submission,1,True,56,Gabriel Santos,8,0.375,Split Decision,0,False,160,Split Decision,1.0
Michel Prazeres,7,1.0,Split Decision,3,True,96,Edilson Florencio,6,0.3333333333333333,Submission,3,True,139,Split Decision,1.0
Paul Felder,19,0.8421052631578947,Split Decision,3,True,169,Dan Hooker,10,0.7,Split Decision,3,True,141,Split Decision,0.0
Paul Felder,17,0.8235294117647058,TKO,2,True,442,James Vick,11,0.9090909090909091,Split Decision,3,True,364,Split Decision,1.0
Paul Felder,16,0.8125,KO,1,True,139,Charles Oliveira,14,0.6428571428571429,Submission,2,False,392,TKO,1.0
Paul Felder,11,0.9090909090909091,Split Decision,3,True,91,Danny Castillo,20,0.7,Split Decision,3,False,126,KO,1.0
Paul Felder,9,0.8888888888888888,TKO,2,True,140,Craig Johnson,1,0.0,Split Decision,5,False,203,KO,1.0
Paul Felder,18,0.8333333333333334,Split Decision,3,True,202,Edson Barboza,15,0.8,KO,1,False,161,Split Decision,1.0
Paul Felder,14,0.7857142857142857,TKO,3,False,295,Steven Ray,30,0.8,Split Decision,3,True,85,KO,1.0
Paul Felder,13,0.8461538461538461,Split Decision,3,False,427,Francisco Trinaldo,18,0.8888888888888888,Split Decision,3,True,133,TKO,0.0
Paul Felder,12,0.9166666666666666,KO,2,True,203,Edson Barboza,12,0.8333333333333334,Split Decision,3,False,153,Split Decision,0.0
Paul Felder,10,0.9,KO,2,True,56,Jason Saggo,2,1.0,KO/TKO,1,True,112,Split Decision,1.0
Paul Felder,8,0.875,Split Decision,3,True,147,Marc Stevens,9,0.6666666666666666,Split Decision,3,True,169,TKO,1.0
Paul Felder,4,0.75,TKO,2,True,301,Khama Worthy,4,0.75,Submission,2,False,210,TKO,1.0
Patrick Cote,18,0.7777777777777778,Split Decision,3,True,56,Todd Brown,3,0.6666666666666666,Decision - Unanimous,3,False,301,Split Decision,1.0
Patrick Cote,13,0.8461538461538461,Split Decision,3,True,118,Jason Day,1,1.0,TKO,1,True,370,TKO,1.0
Patrick Cote,11,0.9090909090909091,Split Decision,3,True,137,Travis Lutter,5,0.8,Split Decision,3,True,137,Submission,0.0
Patrick Cote,7,0.8571428571428571,Split Decision,3,True,378,Bill Mahood,9,0.4444444444444444,Submission,1,True,147,Submission,1.0
Patrick Cote,5,1.0,KO,1,True,153,Tito Ortiz,13,0.6923076923076923,KO/TKO,2,False,203,Split Decision,0.0
Patrick Cote,3,1.0,Split Decision,3,True,84,Steve Vigneault,4,0.25,Split Decision,3,True,84,KO,1.0
Patrick Cote,10,0.9,Split Decision,2,True,7,Edwin Dewees,13,0.5384615384615384,Split Decision,3,True,28,Split Decision,1.0
Patrick Cote,21,0.8095238095238095,KO,1,True,98,Cung Le,5,0.8,KO,2,True,742,Split Decision,0.0
Patrick Cote,4,1.0,KO,1,True,175,Bill Mahood,5,0.6,TKO,3,True,49,KO,1.0
Patrick Cote,2,1.0,TKO,1,True,168,Yan Pellerin,4,0.5,KO,1,True,196,Split Decision,1.0
Patrick Cote,9,0.8888888888888888,Submission,5,True,102,Jorge Rivera,22,0.8636363636363636,TKO,1,True,80,Split Decision,1.0
Hector Lombard,44,0.7954545454545454,Disqualification,1,False,203,Thales Leites,27,0.7777777777777778,TKO,3,False,133,Split Decision,0.0
Hector Lombard,37,0.8648648648648649,Split Decision,3,False,230,Nate Marquardt,27,0.7777777777777778,Split Decision,5,False,280,KO,1.0
Hector Lombard,31,0.9032258064516129,TKO,1,True,50,Falaniko Vitale,16,0.6875,Submission,4,True,245,KO,1.0
Hector Lombard,27,0.8888888888888888,TKO,1,True,62,Jay Silva,4,0.5,Split Decision,3,False,239,KO,1.0
Hector Lombard,23,0.8695652173913043,TKO,1,True,21,Jared Hess,5,1.0,Submission,1,True,63,TKO,1.0
Hector Lombard,17,0.8235294117647058,Split Decision,3,True,56,Tristan Yunker,2,0.0,TKO,1,False,62,TKO,1.0
Hector Lombard,15,0.8,TKO,1,True,21,Jean-Francois Lenogue,9,0.4444444444444444,Split Decision,3,False,89,Split Decision,1.0
Hector Lombard,12,0.75,TKO,1,True,50,Yusaku Tsukumo,4,0.5,KO,2,True,153,Split Decision,1.0
Hector Lombard,10,0.7,Split Decision,2,False,103,Eiji Ishikawa,25,0.6,Split Decision,2,False,58,TKO,1.0
Hector Lombard,8,0.75,Split Decision,3,True,78,Jae Young Kim,11,0.45454545454545453,Submission,1,True,85,Submission,1.0
Hector Lombard,4,0.75,KO,1,True,15,Daiju Takase,16,0.4375,TKO,2,False,349,KO,1.0
Hector Lombard,38,0.868421052631579,KO,1,True,147,Jake Shields,34,0.7941176470588235,No Contest,3,False,581,Split Decision,1.0
Hector Lombard,28,0.8928571428571429,KO,1,True,91,Herbert Goodman,8,0.5,Split Decision,3,False,61,KO,1.0
Hector Lombard,26,0.8846153846153846,Split Decision,3,True,36,Art Santore,9,0.3333333333333333,Split Decision,3,False,98,TKO,1.0
Hector Lombard,22,0.8636363636363636,KO,1,True,42,James Damien Stelly,4,1.0,Split Decision,3,True,42,TKO,1.0
Hector Lombard,20,0.85,TKO,4,True,161,Ron Verdadero,3,0.0,TKO,1,False,202,TKO,1.0
Hector Lombard,18,0.8333333333333334,TKO,1,True,98,Fabiano Capoani,3,0.6666666666666666,TKO,2,False,265,KO,1.0
Hector Lombard,16,0.8125,Split Decision,3,True,28,Damir Mihajlovic,7,0.7142857142857143,Split Decision,3,True,20,Split Decision,1.0
Hector Lombard,11,0.7272727272727273,TKO,1,True,35,James Te Huna,1,1.0,TKO,2,True,497,TKO,1.0
Hector Lombard,3,0.6666666666666666,Submission,1,True,97,David Frendin,1,0.0,Split Decision,2,False,1287,KO,1.0
Jamie Yager,15,0.6666666666666666,Submission,2,True,287,Tyler Jackson,4,0.25,TKO,1,True,1121,Split Decision,1.0
Jamie Yager,7,0.5714285714285714,TKO,2,False,216,Marcus Gaines,6,0.16666666666666666,Submission,1,False,153,Submission,1.0
Jamie Yager,2,1.0,TKO,1,True,140,Robert Turner,1,0.0,KO,1,False,113,Disqualification,0.0
Jamie Yager,14,0.6428571428571429,Submission,1,True,371,Jesse Merritt,1,1.0,TKO,1,True,981,Submission,1.0
Jamie Yager,12,0.6666666666666666,Submission,2,False,145,Joe Williams,3,0.6666666666666666,Submission,1,True,104,TKO,0.0
Jamie Yager,10,0.7,TKO,1,True,118,Danny Davis Jr.,3,0.3333333333333333,Submission,3,False,146,Split Decision,1.0
Jamie Yager,8,0.625,Submission,1,True,204,Willie Parks,1,1.0,Split Decision,3,True,141,Submission,1.0
Jamie Yager,4,0.75,KO,1,True,13,Charles Blanchard,4,0.5,Split Decision,3,True,315,TKO,1.0
Jake Paul,33,0.5757575757575758,Split Decision,3,False,372,Jarome Hatch,2,0.0,Submission,1,False,462,Submission,1.0
Jake Paul,31,0.5806451612903226,KO,1,True,56,Cole  Rose,3,0.3333333333333333,Split Decision,3,False,246,TKO,1.0
Jake Paul,29,0.5517241379310345,Split Decision,3,True,113,Lee Doss,1,0.0,TKO,1,False,378,TKO,1.0
Jake Paul,17,0.5294117647058824,TKO,2,False,50,Bryan Travers,6,1.0,Split Decision,3,True,119,Split Decision,0.0
Jake Paul,15,0.6,Submission,1,False,21,James Birdsley,1,1.0,Submission,1,True,21,Submission,0.0
Jake Paul,10,0.6,TKO,2,False,85,Justin  Wright,2,0.5,TKO,1,False,295,TKO,0.0
Jake Paul,4,0.75,TKO,1,False,42,Stephen Flores,2,0.0,Submission,1,False,70,TKO,1.0
Jake Paul,13,0.6153846153846154,Split Decision,3,True,119,Harold Lucambio,2,0.0,Split Decision,3,False,84,Split Decision,1.0
Jake Paul,34,0.5882352941176471,Submission,1,True,195,James Birdsley,6,0.3333333333333333,TKO,2,False,91,Split Decision,1.0
Jake Paul,30,0.5666666666666667,TKO,2,True,77,Lee Doss,2,0.0,TKO,2,False,77,KO,1.0
Jake Paul,28,0.5357142857142857,TKO,2,False,83,Cole  Rose,2,0.5,TKO,2,True,286,Split Decision,1.0
Jake Paul,24,0.5416666666666666,Submission,2,True,35,James Dodge,1,0.0,Submission,1,False,77,Submission,1.0
Jake Paul,22,0.5454545454545454,Submission,1,False,217,Rick Story,3,0.3333333333333333,Split Decision,3,False,21,TKO,0.0
Jake Paul,20,0.55,TKO,1,True,99,Dusty Arden,12,0.6666666666666666,Submission,1,True,175,Split Decision,1.0
Jake Paul,16,0.5625,Submission,1,False,77,Floyd Sword,2,0.5,Submission,1,True,147,TKO,0.0
Jake Paul,1,1.0,Submission,1,True,28,Stephen Flores,1,0.0,Submission,2,False,98,Submission,1.0
Pete Sell,16,0.6875,Split Decision,3,True,1323,Elijah Harshbarger,6,0.5,Submission,1,False,202,Split Decision,0.0
Pete Sell,11,0.7272727272727273,Split Decision,3,False,165,Nate Quarry,5,0.8,TKO,1,True,774,KO,0.0
Pete Sell,6,1.0,Submission,3,True,182,Nate Quarry,4,0.75,TKO,1,True,63,TKO,0.0
Pete Sell,9,0.8888888888888888,Split Decision,3,True,14,Travis Lutter,4,0.75,Submission,1,True,21,Split Decision,0.0
Pete Sell,13,0.6923076923076923,Split Decision,3,True,965,Elijah Harshbarger,3,0.6666666666666666,Split Decision,3,True,70,Submission,1.0
Pete Sell,10,0.8,Split Decision,3,False,284,Thales Leites,6,1.0,Split Decision,3,True,427,Split Decision,0.0
Pete Sell,7,0.8571428571428571,TKO,1,False,251,Landon Showalter,6,0.16666666666666666,Submission,1,False,461,Split Decision,1.0
Pete Sell,1,1.0,Split Decision,1,True,162,Ted Govola Jr.,1,1.0,TKO,1,True,106,Split Decision,1.0
Pete Sell,8,0.875,Split Decision,3,True,60,Charles McCarthy,12,0.75,Submission,1,False,277,Split Decision,1.0
Mike Swick,2,1.0,TKO,1,True,119,James Gabert,1,1.0,TKO,1,True,258,Split Decision,1.0
Mike Swick,6,0.8333333333333334,KO,2,False,291,Stephan Bonnar,4,0.75,Split Decision,2,True,16,Submission,0.0
Mike Swick,13,0.8461538461538461,TKO,1,True,423,Paulo Thiago,11,1.0,TKO,1,True,350,Submission,0.0
Drew Fickett,56,0.7321428571428571,Submission,1,True,77,Jonatas Novaes,13,0.6923076923076923,Split Decision,3,False,197,TKO,0.0
Drew Fickett,50,0.78,Submission,1,True,168,Matt Veach,17,0.8235294117647058,Split Decision,3,True,27,Submission,1.0
Drew Fickett,47,0.7659574468085106,Submission,2,True,139,Dennis Bermudez,1,1.0,TKO,1,True,215,Submission,1.0
Drew Fickett,44,0.7954545454545454,Split Decision,3,False,35,Kyle Baker,10,0.7,TKO,2,True,63,TKO,0.0
Drew Fickett,36,0.9166666666666666,Submission,1,True,56,Richard Villa,1,0.0,Submission,1,False,1357,TKO,0.0
Drew Fickett,34,0.9117647058823529,Submission,1,True,119,Jae Suk Lim,3,0.6666666666666666,TKO,2,True,28,Submission,1.0
Drew Fickett,32,0.90625,Submission,3,True,462,Anthony Lapsley,14,0.8571428571428571,TKO,1,True,63,Submission,1.0
Drew Fickett,25,0.92,Split Decision,3,True,147,Nuri Shakir,23,0.4782608695652174,TKO,0,True,35,Submission,1.0
Drew Fickett,23,0.9130434782608695,Submission,2,True,14,Kyle Brees,5,0.2,TKO,3,False,111,TKO,1.0
Drew Fickett,20,0.9,Submission,3,True,133,Shaun Beckett,8,0.5,Split Decision,2,False,112,Submission,1.0
Drew Fickett,17,0.9411764705882353,Submission,2,True,35,Landon Showalter,2,0.0,Submission,1,False,553,Submission,0.0
Drew Fickett,15,0.9333333333333333,Split Decision,3,True,210,John Lansing,2,0.0,Submission,1,False,70,Split Decision,1.0
Drew Fickett,59,0.6949152542372882,Split Decision,3,False,258,Luis Felix,1,1.0,TKO,2,True,1206,KO,0.0
Drew Fickett,55,0.7272727272727273,TKO,1,False,50,Kevin Knabjian,4,0.25,Split Decision,3,False,590,Submission,1.0
Drew Fickett,51,0.7843137254901961,Submission,1,True,105,Brian Cobb,4,0.5,KO/TKO,2,False,839,TKO,0.0
Drew Fickett,47,0.7659574468085106,Submission,2,True,139,Charles Bennett,9,0.2222222222222222,Split Decision,3,False,98,Submission,1.0
Drew Fickett,45,0.7777777777777778,TKO,1,False,112,Freddy Sandoval,1,0.0,Submission,2,False,1155,KO,0.0
Drew Fickett,41,0.8536585365853658,Submission,1,True,62,Ferrid Kheder,16,0.75,Submission,1,True,42,KO,0.0
Drew Fickett,39,0.8717948717948718,TKO,1,False,37,Jose Cortez,1,0.0,Split Decision,3,False,77,Split Decision,0.0
Drew Fickett,37,0.8918918918918919,TKO,2,False,6,Joe Manzello,1,0.0,KO,1,False,720,Submission,1.0
Drew Fickett,35,0.9142857142857143,Submission,1,True,70,Jeff Horlacher,4,0.25,Submission,2,False,57,Submission,1.0
Drew Fickett,26,0.9230769230769231,Submission,2,True,63,Nick Diaz,9,0.7777777777777778,TKO,1,True,567,TKO,0.0
Drew Fickett,22,0.9090909090909091,Submission,2,True,27,Fabio Holanda,2,0.0,Split Decision,3,False,14,Submission,1.0
Drew Fickett,18,0.8888888888888888,Submission,1,False,35,Dennis Hallman,38,0.7894736842105263,Submission,1,True,56,Split Decision,1.0
Drew Fickett,16,0.9375,Split Decision,3,True,140,Shaun Beckett,4,0.5,Submission,1,True,98,Submission,1.0
Drew Fickett,14,0.9285714285714286,Submission,2,True,50,Edwin Dewees,5,0.4,Split Decision,3,True,99,Split Decision,1.0
Drew Fickett,12,1.0,Submission,1,True,464,Edwin Dewees,4,0.25,Split Decision,3,False,271,Split Decision,0.0
Drew Fickett,10,1.0,Submission,1,True,13,Maurice Wilson,2,1.0,Submission,2,True,304,Submission,1.0
Kyacey Uscola,51,0.49019607843137253,Split Decision,3,False,65,Jason South,1,0.0,TKO,1,False,192,Submission,0.0
Kyacey Uscola,49,0.5102040816326531,Split Decision,1,True,34,Michail Tsarev,23,0.9130434782608695,Submission,1,True,5,Submission,0.0
Kyacey Uscola,46,0.5,TKO,1,False,34,Michael Arrant,4,0.25,Split Decision,3,False,594,Split Decision,1.0
Kyacey Uscola,43,0.5348837209302325,TKO,2,False,141,Bruno Carvalho,6,0.6666666666666666,Submission,1,False,322,Submission,0.0
Kyacey Uscola,34,0.5588235294117647,TKO,2,False,72,Richard Blake,2,0.0,Submission,1,False,344,Submission,1.0
Kyacey Uscola,26,0.6153846153846154,TKO,1,True,65,Izuru Takeuchi,28,0.7142857142857143,Split Decision,3,False,78,Split Decision,1.0
Kyacey Uscola,24,0.5833333333333334,TKO,2,False,14,Akira Shoji,14,0.2857142857142857,Submission,1,False,265,TKO,1.0
Kyacey Uscola,20,0.65,TKO,1,True,49,Emanuel Newton,3,0.3333333333333333,Split Decision,2,True,651,TKO,0.0
Kyacey Uscola,12,0.6666666666666666,Submission,2,False,49,Lodune Sincaid,8,0.75,TKO,1,False,189,TKO,1.0
Kyacey Uscola,8,0.75,TKO,1,True,19,Robert Sarkozi,7,0.42857142857142855,Submission,1,True,70,TKO,0.0
Kyacey Uscola,2,1.0,TKO,1,True,287,Justin Burgin,1,1.0,TKO,3,True,14,TKO,1.0
Kyacey Uscola,39,0.5641025641025641,Disqualification,1,False,13,Kris McCray,3,0.6666666666666666,Split Decision,3,False,8,Submission,0.0
Kyacey Uscola,37,0.5675675675675675,TKO,2,True,98,Brent Cooper,1,0.0,Split Decision,3,False,343,KO,1.0
Kyacey Uscola,50,0.5,Submission,1,False,286,Gabriel Miranda,5,0.0,Split Decision,3,False,46,Split Decision,0.0
Kyacey Uscola,46,0.5,TKO,1,False,34,Benjamin Smith,5,0.8,TKO,2,True,35,Split Decision,0.0
Kyacey Uscola,44,0.5227272727272727,Submission,2,False,7,Jarome Hatch,3,0.0,Submission,1,False,21,Submission,0.0
Kyacey Uscola,40,0.55,Submission,2,False,205,Doug Marshall,7,0.7142857142857143,Submission,3,True,188,KO,1.0
Kyacey Uscola,35,0.5714285714285714,Submission,1,True,35,Kyle Noke,19,0.7894736842105263,Submission,1,True,491,Split Decision,0.0
Kyacey Uscola,33,0.5757575757575758,Split Decision,3,True,111,Michael Guymon,4,0.5,Submission,5,True,182,TKO,0.0
Kyacey Uscola,31,0.5806451612903226,Split Decision,3,True,410,Xavier Foupa-Pokam,26,0.6538461538461539,Submission,1,True,54,KO,0.0
Kyacey Uscola,29,0.5862068965517241,TKO,1,False,63,Chael Sonnen,26,0.7307692307692307,TKO,2,True,105,TKO,0.0
Kyacey Uscola,25,0.6,TKO,2,True,48,Joseph Baize,3,0.3333333333333333,Split Decision,3,False,993,TKO,1.0
Kyacey Uscola,23,0.6086956521739131,Submission,2,False,53,Brendan Seguin,20,0.5,Split Decision,2,True,210,TKO,0.0
Kyacey Uscola,21,0.6190476190476191,TKO,2,False,14,Danny Payne,3,0.0,TKO,1,False,140,KO,1.0
Kyacey Uscola,19,0.631578947368421,TKO,1,False,21,Jacob Chagolla,1,0.0,Split Decision,2,False,112,TKO,1.0
Kyacey Uscola,17,0.6470588235294118,TKO,2,False,50,Steve Ramirez,1,0.0,Submission,1,False,590,TKO,1.0
Kyacey Uscola,15,0.6666666666666666,KO,1,True,15,Robert Sarkozi,12,0.4166666666666667,KO,1,False,56,Split Decision,1.0
Kyacey Uscola,7,0.7142857142857143,TKO,1,True,51,Joey Guel,5,0.8,Split Decision,3,False,757,TKO,1.0
Kyacey Uscola,3,1.0,TKO,1,True,28,Horace Spencer,2,0.5,Submission,1,False,29,KO,1.0
Kyle Bracey,7,0.8571428571428571,Submission,1,True,476,Artenas Young,10,0.6,Split Decision,3,False,34,TKO,0.0
Kyle Bracey,3,1.0,TKO,1,True,652,Sean Ward,1,0.0,Split Decision,3,False,231,Split Decision,1.0
Kyle Bracey,2,1.0,TKO,1,True,363,Franz Mendez,10,0.3,Submission,2,False,112,TKO,1.0
Lodune Sincaid,24,0.625,TKO,3,False,238,Giva Santana,14,0.9285714285714286,Submission,1,True,259,TKO,0.0
Lodune Sincaid,22,0.6363636363636364,TKO,2,False,140,Larry Hopkins,3,0.6666666666666666,Submission,1,True,5,TKO,1.0
Lodune Sincaid,20,0.65,Submission,1,True,205,Kyle Keeney,2,0.0,Split Decision,3,False,175,TKO,1.0
Lodune Sincaid,18,0.6666666666666666,Split Decision,5,False,65,Cory Devela,12,0.8333333333333334,TKO,1,True,36,Split Decision,0.0
Lodune Sincaid,16,0.6875,Submission,1,True,27,Rob Wince,23,0.6521739130434783,TKO,1,False,49,KO,1.0
Lodune Sincaid,14,0.6428571428571429,TKO,2,False,217,Kenny Ento,1,1.0,Submission,1,True,321,TKO,1.0
Lodune Sincaid,12,0.75,Submission,1,True,78,Jason Miller,9,0.6666666666666666,Submission,1,True,364,Submission,0.0
Lodune Sincaid,10,0.7,Submission,1,True,70,James Irvin,4,0.5,Submission,1,False,60,Split Decision,1.0
Lodune Sincaid,3,1.0,KO,1,True,315,Nate Schroeder,5,0.6,Submission,1,True,961,Submission,1.0
Lodune Sincaid,6,1.0,TKO,1,True,355,Bobby Southworth,9,0.6666666666666666,TKO,2,True,391,KO,0.0
Lodune Sincaid,21,0.6666666666666666,TKO,1,True,54,Cyrille Diabate,3,0.3333333333333333,TKO,1,False,865,TKO,0.0
Lodune Sincaid,19,0.631578947368421,Split Decision,3,False,138,Rafael del Real,15,0.3333333333333333,Split Decision,3,True,49,Submission,1.0
Lodune Sincaid,17,0.7058823529411765,KO,1,True,41,Jeremy Freitag,10,0.5,Split Decision,3,True,91,Split Decision,0.0
Lodune Sincaid,13,0.6923076923076923,Submission,1,False,26,Doug Marshall,1,0.0,TKO,1,False,153,TKO,0.0
Lodune Sincaid,9,0.6666666666666666,TKO,2,False,83,Alex Schoenauer,1,1.0,Submission,1,True,83,Submission,1.0
Lodune Sincaid,7,0.8571428571428571,KO,2,False,190,Nate Quarry,2,0.5,Submission,1,True,532,TKO,0.0
Lodune Sincaid,4,1.0,Submission,1,True,230,Doug Sauer,1,0.0,TKO,2,False,55,Submission,1.0
Mike Stumpf,9,1.0,TKO,1,True,43,Ryan Williams,2,0.0,KO,1,False,413,Split Decision,0.0
Mike Stumpf,5,1.0,Submission,1,True,70,Jay Ellis,3,0.0,Submission,0,False,35,Submission,1.0
Mike Stumpf,3,1.0,Submission,1,True,77,Anthony White,4,0.0,TKO,1,False,107,Submission,1.0
Mike Stumpf,16,0.875,Split Decision,3,True,127,T.J. Waldburger,13,0.6923076923076923,TKO,1,False,175,Submission,0.0
Mike Stumpf,14,0.9285714285714286,TKO,2,True,118,Anthony Lapsley,19,0.7894736842105263,Submission,1,True,57,Split Decision,0.0
Mike Stumpf,6,1.0,Submission,1,True,28,Jason Stransky,1,1.0,Submission,1,True,1764,Submission,1.0
Jeff Lindsay,33,0.45454545454545453,Submission,1,False,329,Ryan McCurdy,1,1.0,TKO,1,True,839,TKO,0.0
Jeff Lindsay,29,0.4827586206896552,KO,1,True,154,James White,6,0.16666666666666666,Submission,1,False,91,Submission,1.0
Jeff Lindsay,27,0.4444444444444444,Submission,1,False,28,Bobby Theroes,1,1.0,TKO,2,True,28,Submission,1.0
Jeff Lindsay,23,0.4782608695652174,Submission,1,True,930,T.J. Waldburger,3,0.6666666666666666,Submission,1,True,70,Submission,0.0
Jeff Lindsay,13,0.5384615384615384,Submission,1,False,118,Yves Edwards,20,0.75,Split Decision,3,False,27,KO,0.0
